STRM,SUBJECT,CATALOG_NBR,LOCATION,ENRL_CAP,SSR_COMPONENT,ENRL_TOT,INSTRUCTORS
1054,MATH,380,KAM,30,SEC,1,Ping Ding
1054,MATH,419,BURNABY,40,LEC,5,David Muraki
1054,MATH,436,BURNABY,20,SEC,2,Egon Simons
1054,MATH,437,BURNABY,20,SEC,0,Egon Simons
1054,MATH,438,BURNABY,64,LEC,23,Frank Fiedler
1054,MATH,438,BURNABY,32,TUT,15,
1054,MATH,486,BURNABY,20,SEC,0,Egon Simons
1054,MATH,719,BURNABY,10,LEC,7,David Muraki
1054,MATH,877,BURNABY,20,SEC,3,
1054,MATH,890,BURNABY,6,SEC,1,Egon Simons
1054,MATH,891,BURNABY,6,SEC,0,Egon Simons
1054,MATH,892,BURNABY,6,SEC,0,Egon Simons
1054,MATH,893,BURNABY,6,SEC,0,Egon Simons
1054,MATH,894,BURNABY,6,SEC,0,
1054,MATH,894,BURNABY,6,SEC,0,
1054,MATH,894,BURNABY,6,SEC,0,
1054,MATH,895,BURNABY,6,SEC,1,
1054,MATH,895,BURNABY,6,SEC,0,
1054,MATH,895,BURNABY,6,SEC,0,
1054,MATH,896,BURNABY,6,SEC,0,
1054,MATH,897,BURNABY,6,SEC,0,
1054,MATH,898,BURNABY,35,SEC,21,
1054,MATH,899,BURNABY,35,SEC,15,
1054,PHYS,101,BURNABY,200,LEC,142,Bram Sadlik
1054,PHYS,101,BURNABY,40,OPL,0,
1054,PHYS,102,BURNABY,150,LEC,110,Karen Kavanagh
1054,PHYS,102,BURNABY,35,OPL,0,
1054,PHYS,121,BURNABY,80,LEC,29,Albert Curzon
1054,PHYS,121,BURNABY,30,OPL,0,
1054,PHYS,130,BURNABY,48,LAB,19,Bram Sadlik
1054,PHYS,130,BURNABY,24,LAB,18,Bram Sadlik
1054,PHYS,130,BURNABY,24,LAB,23,Sada Rangnekar
1054,PHYS,131,BURNABY,24,LAB,20,Saeid Kamal
1054,PHYS,221,BURNABY,54,LEC,48,Albert Curzon
1054,PHYS,221,BURNABY,18,TUT,18,
1054,PHYS,221,BURNABY,18,TUT,16,
1054,PHYS,221,BURNABY,18,TUT,14,
1054,PHYS,231,BURNABY,18,LEC,11,Xiaoke Chen
1054,PHYS,231,BURNABY,18,LAB,11,Xiaoke Chen
1054,PHYS,233,BURNABY,18,LAB,4,Karen Kavanagh
1054,PHYS,324,BURNABY,35,LEC,34,Xiaoke Chen
1054,PHYS,324,BURNABY,35,TUT,34,
1054,PHYS,326,BURNABY,12,LEC,8,Neil Alberding
1054,PHYS,326,BURNABY,12,TUT,8,Neil Alberding
1054,PHYS,331,BURNABY,12,LAB,8,Neil Alberding
1054,PHYS,335,BURNABY,10,SEC,1,Karen Kavanagh
1054,PHYS,336,BURNABY,10,SEC,0,Karen Kavanagh
1054,PHYS,432,BURNABY,5,SEC,1,. Faculty
1054,PHYS,435,BURNABY,10,SEC,1,Karen Kavanagh
1054,PHYS,436,BURNABY,10,SEC,2,Karen Kavanagh
1054,PHYS,437,BURNABY,5,SEC,1,
1054,PHYS,801,BURNABY,25,SEC,7,
1054,PHYS,898,BURNABY,25,SEC,22,
1054,PHYS,899,BURNABY,35,SEC,27,
1054,STAT,101,BURNABY,250,LEC,104,Scott Pai
1054,STAT,101,BURNABY,40,OPL,0,
1054,STAT,201,BURNABY,350,LEC,194,Robin Insley
1054,STAT,201,BURNABY,40,OPL,0,
1054,STAT,270,BURNABY,335,LEC,102,". Sessional, Robin Insley"
1054,STAT,270,BURNABY,40,OPL,0,
1054,STAT,330,BURNABY,180,LEC,51,Stephen Overduin
1054,STAT,330,BURNABY,60,TUT,36,
1054,STAT,330,BURNABY,60,TUT,6,
1054,STAT,330,BURNABY,60,TUT,9,
1054,STAT,336,BURNABY,10,SEC,3,Egon Simons
1054,STAT,337,BURNABY,10,SEC,2,Egon Simons
1054,STAT,436,BURNABY,10,SEC,2,Egon Simons
1054,STAT,437,BURNABY,10,SEC,0,Egon Simons
1054,STAT,438,BURNABY,10,SEC,1,Egon Simons
1054,STAT,490,BURNABY,6,LEC,3,Timothy Swartz
1054,STAT,811,BURNABY,15,SEC,3,Ian Bercovitz
1054,STAT,812,BURNABY,15,SEC,9,Ian Bercovitz
1054,STAT,881,BURNABY,10,SEC,1,
1054,STAT,890,BURNABY,20,LEC,13,Timothy Swartz
1054,STAT,894,BURNABY,2,SEC,1,Jinko Graham
1054,STAT,895,BURNABY,2,SEC,2,Randy Sitter
1054,STAT,895,BURNABY,2,SEC,1,Derek Bingham
1054,STAT,898,BURNABY,20,SEC,8,. Faculty
1054,STAT,899,BURNABY,20,SEC,8,. Faculty
1057,CMPT,XX1,KAM,15,SEC,9,Ping Ding
1057,CMPT,1XX,BURNABY,100,LEC,1,
1057,CMPT,100,BURNABY,90,LEC,58,"Bradley Bart, James Delgrande, Steven Pearce"
1057,CMPT,102,BURNABY,65,LEC,51,Yongmei Liu
1057,CMPT,110,BURNABY,100,LEC,60,Michael Evans
1057,CMPT,120,BURNABY,150,LEC,119,Gregory Baker
1057,CMPT,120,SURREY,200,LEC,196,John Edgar
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,24,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,23,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,24,
1057,CMPT,120,SURREY,200,LEC,195,Toby Donaldson
1057,CMPT,120,SURREY,25,LAB,23,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,24,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,25,LAB,23,
1057,CMPT,120,SURREY,25,LAB,25,
1057,CMPT,120,SURREY,72,LEC,68,John Edgar
1057,CMPT,120,SURREY,24,LAB,22,
1057,CMPT,120,SURREY,24,LAB,22,
1057,CMPT,120,SURREY,24,LAB,8,
1057,CMPT,120,SURREY,24,LAB,16,
1057,CMPT,120,SURREY,96,LEC,40,"Thomas Shermer, Wing Xie"
1057,CMPT,120,SURREY,24,LAB,17,
1057,CMPT,120,SURREY,24,LAB,23,
1057,CMPT,120,BURNABY,30,LAB,23,Gregory Baker
1057,CMPT,120,BURNABY,30,LAB,27,Gregory Baker
1057,CMPT,120,BURNABY,30,LAB,25,Gregory Baker
1057,CMPT,120,BURNABY,30,LAB,19,Gregory Baker
1057,CMPT,120,BURNABY,30,LAB,14,Gregory Baker
1057,CMPT,120,BURNABY,30,LAB,11,Gregory Baker
1057,CMPT,125,BURNABY,60,LEC,42,Diana Cukierman
1057,CMPT,125,BURNABY,25,LAB,14,Diana Cukierman
1057,CMPT,125,BURNABY,25,LAB,10,Diana Cukierman
1057,CMPT,125,BURNABY,25,LAB,7,Diana Cukierman
1057,CMPT,125,BURNABY,25,LAB,11,Diana Cukierman
1057,CMPT,126,BURNABY,60,LEC,37,David Mitchell
1057,CMPT,126,SURREY,48,LEC,8,Toby Donaldson
1057,CMPT,126,SURREY,24,LAB,8,
1057,CMPT,126,BURNABY,20,LAB,10,David Mitchell
1057,CMPT,126,BURNABY,20,LAB,4,David Mitchell
1057,CMPT,126,BURNABY,20,LAB,16,David Mitchell
1057,CMPT,126,BURNABY,20,LAB,7,David Mitchell
1057,CMPT,150,BURNABY,90,LEC,60,Bradley Bart
1057,CMPT,150,SURREY,72,LEC,26,". Tbd, Harinder Khangura"
1057,CMPT,150,SURREY,25,TUT,15,
1057,CMPT,150,SURREY,25,TUT,11,
1057,CMPT,150,BURNABY,20,LAB,19,Bradley Bart
1057,CMPT,150,BURNABY,20,LAB,11,Bradley Bart
1057,CMPT,150,BURNABY,20,LAB,6,Bradley Bart
1057,CMPT,150,BURNABY,20,LAB,2,Bradley Bart
1057,CMPT,150,BURNABY,20,LAB,15,Bradley Bart
1057,CMPT,150,BURNABY,20,LAB,7,Bradley Bart
1057,CMPT,165,BURNABY,120,SEC,71,Gregory Baker
1057,CMPT,165,BURNABY,160,LEC,96,"Bradley Bart, Gregory Baker, James Delgrande"
1057,CMPT,212,BURNABY,50,LEC,33,Jan Manuch
1057,CMPT,225,SURREY,60,LEC,21,John Edgar
1057,CMPT,225,BURNABY,120,LEC,101,Michael Evans
1057,CMPT,250,BURNABY,110,LEC,112,"Anthony Dixon, Bradley Bart"
1057,CMPT,250,BURNABY,30,LAB,28,Anthony Dixon
1057,CMPT,250,BURNABY,25,LAB,25,Anthony Dixon
1057,CMPT,250,BURNABY,30,LAB,32,Anthony Dixon
1057,CMPT,250,BURNABY,25,LAB,27,Anthony Dixon
1057,CMPT,275,BURNABY,75,LEC,55,Janice Regan
1057,CMPT,300,BURNABY,100,LEC,86,Richard Vaughan
1057,CMPT,300,SURREY,60,LEC,9,Mohamed Hefeeda
1057,CMPT,301,BURNABY,40,LEC,35,Anthony Chan
1057,CMPT,307,BURNABY,75,LEC,48,Arthur Liestman
1057,CMPT,307,SURREY,60,LEC,5,Antonia Kolokolova
1057,CMPT,308,BURNABY,20,LEC,14,Andrei Bulatov
1057,CMPT,310,BURNABY,50,LEC,40,. Faculty
1057,CMPT,320,BURNABY,90,LEC,76,Steven Pearce
1057,CMPT,341,BURNABY,20,LEC,8,Suleyman Sahinalp
1057,CMPT,354,BURNABY,65,LEC,58,"James Delgrande, Martin Ester"
1057,CMPT,361,BURNABY,65,LEC,38,Brian Funt
1057,CMPT,361,SURREY,50,LEC,5,Thomas Shermer
1057,CMPT,363,BURNABY,45,LEC,43,Arthur Kirkpatrick
1057,CMPT,365,BURNABY,50,LEC,48,Jiangchuan Liu
1057,CMPT,370,BURNABY,50,LEC,29,Danny Ridinger
1057,CMPT,371,BURNABY,110,LEC,83,Qianping Gu
1057,CMPT,379,BURNABY,20,LEC,7,Anoop Sarkar
1057,CMPT,383,BURNABY,50,LEC,36,Dulce Aguilar-Solis
1057,CMPT,401,BURNABY,20,LEC,9,". Faculty, Ju Gao"
1057,CMPT,406,BURNABY,20,LEC,9,Binay Bhattacharya
1057,CMPT,408,BURNABY,20,LEC,6,Ayse Ergun
1057,CMPT,414,BURNABY,20,LEC,17,Hao Jiang
1057,CMPT,415,BURNABY,10,SEC,4,"Jian Pei, Petra Berenbrink"
1057,CMPT,418,BURNABY,25,LEC,23,Robert Hadley
1057,CMPT,426,BURNABY,50,SEC,23,Harriet Chicoine
1057,CMPT,427,BURNABY,50,SEC,19,Harriet Chicoine
1057,CMPT,428,BURNABY,50,SEC,22,Harriet Chicoine
1057,CMPT,429,BURNABY,50,SEC,11,Harriet Chicoine
1057,CMPT,430,BURNABY,50,SEC,4,Harriet Chicoine
1057,CMPT,454,BURNABY,70,LEC,57,Jian Pei
1057,CMPT,461,BURNABY,20,LEC,12,Torsten Moller
1057,CMPT,470,BURNABY,40,LEC,34,Gregory Baker
1057,CMPT,471,BURNABY,25,LEC,19,Janice Regan
1057,CMPT,475,BURNABY,50,LEC,38,Uwe Glaesser
1057,CMPT,481,BURNABY,20,LEC,7,Frank Burton
1057,CMPT,701,BURNABY,15,LEC,10,David Mitchell
1057,CMPT,710,BURNABY,15,LEC,18,Valentine Kabanets
1057,CMPT,731,BURNABY,15,LEC,2,Frank Burton
1057,CMPT,741,BURNABY,30,LEC,20,Jian Pei
1057,CMPT,770,BURNABY,15,LEC,8,Torsten Moller
1057,CMPT,816,BURNABY,15,LEC,7,Joseph Peters
1057,CMPT,826,BURNABY,20,LEC,5,Robert Hadley
1057,CMPT,827,BURNABY,15,LEC,12,William Havens
1057,CMPT,880,BURNABY,15,LEC,8,Ghassan Hamarneh
1057,CMPT,880,BURNABY,20,LEC,13,Jiangchuan Liu
1057,CMPT,881,BURNABY,15,LEC,13,Arvind Gupta
1057,CMPT,881,BURNABY,15,LEC,5,Petr Lisonek
1057,CMPT,881,BURNABY,25,LEC,9,Ayse Ergun
1057,CMPT,882,BURNABY,20,LEC,12,Gregory Mori
1057,CMPT,888,BURNABY,15,LEC,4,Hao Zhang
1057,CMPT,889,BURNABY,15,LEC,2,Tamara Smyth
1057,CMPT,891,BURNABY,50,SEM,41,. Faculty
1057,CMPT,894,BURNABY,50,SEC,3,Jian Pei
1057,CMPT,897,BURNABY,50,SEC,11,. Faculty
1057,CMPT,898,BURNABY,80,SEC,89,. Faculty
1057,CMPT,899,BURNABY,70,SEC,69,. Faculty
1057,ENSC,100,BURNABY,208,LEC,191,John Jones
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,100,BURNABY,7,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,7,
1057,ENSC,100,BURNABY,8,TUT,8,
1057,ENSC,101,BURNABY,200,LEC,184,Stephen Whitmore
1057,ENSC,150,BURNABY,200,LEC,171,Atousa Hajshirmohammadi
1057,ENSC,150,BURNABY,40,TUT,38,
1057,ENSC,150,BURNABY,40,TUT,40,
1057,ENSC,150,BURNABY,40,TUT,39,
1057,ENSC,150,BURNABY,40,TUT,23,
1057,ENSC,150,BURNABY,40,TUT,31,
1057,ENSC,194,BURNABY,10,SEC,0,
1057,ENSC,195,BURNABY,100,SEC,20,
1057,ENSC,196,BURNABY,75,SEC,21,
1057,ENSC,220,BURNABY,100,LEC,94,Glenn Chapman
1057,ENSC,220,BURNABY,50,TUT,50,
1057,ENSC,220,BURNABY,50,TUT,44,
1057,ENSC,220,BURNABY,0,OPL,0,
1057,ENSC,250,BURNABY,150,LEC,80,Robert Johnstone
1057,ENSC,250,BURNABY,38,TUT,36,
1057,ENSC,250,BURNABY,38,TUT,12,
1057,ENSC,250,BURNABY,37,TUT,32,
1057,ENSC,295,BURNABY,100,SEC,41,
1057,ENSC,296,BURNABY,75,SEC,5,
1057,ENSC,305,BURNABY,60,LEC,10,Michael Sjoerdsma
1057,ENSC,325,BURNABY,100,LEC,69,Karim Karim
1057,ENSC,325,BURNABY,50,TUT,24,
1057,ENSC,325,BURNABY,50,TUT,45,
1057,ENSC,325,BURNABY,0,OPL,0,
1057,ENSC,327,BURNABY,100,LEC,73,Atousa Hajshirmohammadi
1057,ENSC,327,BURNABY,0,OPL,0,
1057,ENSC,340,BURNABY,75,LEC,10,Andrew Rawicz
1057,ENSC,340,BURNABY,0,OPL,0,
1057,ENSC,351,BURNABY,60,LEC,59,Patrick Leung
1057,ENSC,383,BURNABY,100,LEC,66,William Gruver
1057,ENSC,383,BURNABY,0,OPL,0,
1057,ENSC,387,BURNABY,50,LEC,21,Bonnie Gray
1057,ENSC,387,BURNABY,0,OPL,0,
1057,ENSC,395,BURNABY,80,SEC,19,
1057,ENSC,396,BURNABY,10,SEC,2,
1057,ENSC,400,BURNABY,5,SEC,0,
1057,ENSC,401,BURNABY,5,SEC,1,
1057,ENSC,424,BURNABY,50,LEC,22,Jie Liang
1057,ENSC,426,BURNABY,35,LEC,16,Colombo Bolognesi
1057,ENSC,426,BURNABY,0,OPL,0,
1057,ENSC,450,BURNABY,46,LEC,38,Richard Hobson
1057,ENSC,450,BURNABY,0,OPL,0,
1057,ENSC,488,BURNABY,50,LEC,32,Kamal Gupta
1057,ENSC,488,BURNABY,0,OPL,0,
1057,ENSC,489,BURNABY,50,LEC,40,". Sessional, John Dill"
1057,ENSC,489,BURNABY,0,OPL,0,
1057,ENSC,491,BURNABY,10,SEC,0,
1057,ENSC,492,BURNABY,5,SEC,2,
1057,ENSC,493,BURNABY,5,SEC,0,
1057,ENSC,494,BURNABY,20,SEC,16,
1057,ENSC,498,BURNABY,20,SEC,11,
1057,ENSC,499,BURNABY,20,SEC,5,
1057,ENSC,801,BURNABY,35,LEC,16,Mirza Beg
1057,ENSC,802,BURNABY,22,LEC,18,John Bird
1057,ENSC,805,BURNABY,30,LEC,9,James Cavers
1057,ENSC,833,BURNABY,40,SEM,10,R Hardy
1057,ENSC,850,BURNABY,15,LEC,3,Colombo Bolognesi
1057,ENSC,852,BURNABY,20,LEC,19,Marek Syrzycki
1057,ENSC,854,BURNABY,30,LEC,24,Meenakshinathan Parameswaran
1057,ENSC,891,BURNABY,30,SEC,9,. Faculty
1057,ENSC,892,BURNABY,30,SEC,1,. Faculty
1057,ENSC,896,BURNABY,45,SEC,2,. Faculty
1057,ENSC,897,BURNABY,45,SEC,3,. Faculty
1057,ENSC,898,BURNABY,85,SEC,60,. Faculty
1057,ENSC,899,BURNABY,55,SEC,40,. Faculty
1057,MACM,101,BURNABY,50,SEC,16,Anthony Dixon
1057,MACM,101,BURNABY,180,LEC,172,Diana Cukierman
1057,MACM,101,SURREY,72,LEC,30,Harinder Khangura
1057,MACM,101,SURREY,24,TUT,15,
1057,MACM,101,SURREY,24,TUT,15,
1057,MACM,101,SURREY,96,LEC,34,Toby Donaldson
1057,MACM,101,SURREY,24,TUT,7,
1057,MACM,101,SURREY,24,TUT,16,
1057,MACM,101,SURREY,24,TUT,11,
1057,MACM,101,BURNABY,22,LAB,22,Diana Cukierman
1057,MACM,101,BURNABY,22,LAB,10,Diana Cukierman
1057,MACM,101,BURNABY,22,LAB,23,Diana Cukierman
1057,MACM,101,BURNABY,22,LAB,22,Diana Cukierman
1057,MACM,101,BURNABY,23,LAB,24,Diana Cukierman
1057,MACM,101,BURNABY,23,LAB,23,Diana Cukierman
1057,MACM,101,BURNABY,23,LAB,23,Diana Cukierman
1057,MACM,101,BURNABY,23,LAB,25,Diana Cukierman
1057,MACM,201,BURNABY,200,LEC,105,Jonathan Jedwab
1057,MACM,201,BURNABY,60,OPL,0,
1057,MACM,202,BURNABY,44,LEC,30,Michael Monagan
1057,MACM,202,BURNABY,22,TUT,20,
1057,MACM,202,BURNABY,22,TUT,10,
1057,MACM,316,BURNABY,96,LEC,74,Mary Kropinski
1057,MACM,316,BURNABY,32,TUT,23,
1057,MACM,316,BURNABY,32,TUT,21,
1057,MACM,316,BURNABY,32,TUT,30,
1057,MACM,498,BURNABY,25,LEC,6,Petr Lisonek
1057,MATH,1XX,BURNABY,100,LEC,11,
1057,MATH,100,BURNABY,250,LEC,170,Benjamin Ong
1057,MATH,100,SURREY,52,LEC,49,Daniela Marinescu
1057,MATH,100,KAM,20,SEC,0,
1057,MATH,100,BURNABY,60,OPL,0,
1057,MATH,100,SURREY,24,OPL,0,
1057,MATH,130,SURREY,72,LEC,70,Daniel Kadonoff
1057,MATH,130,SURREY,48,OPL,0,
1057,MATH,150,SURREY,72,LEC,35,Randall Pyke
1057,MATH,151,BURNABY,504,LEC,346,Rustum Choksi
1057,MATH,151,BURNABY,335,LEC,129,Nils Bruin
1057,MATH,151,SURREY,200,LEC,90,Randall Pyke
1057,MATH,151,BURNABY,13,SEC,4,. Tbd
1057,MATH,151,BURNABY,60,OPL,0,
1057,MATH,151,SURREY,58,OPL,0,
1057,MATH,152,BURNABY,254,LEC,162,Idris Mercer
1057,MATH,152,SURREY,48,LEC,14,Daniel Kadonoff
1057,MATH,152,BURNABY,60,OPL,0,
1057,MATH,152,SURREY,48,OPL,0,
1057,MATH,154,BURNABY,482,LEC,339,Deborah Kent
1057,MATH,154,SURREY,48,LEC,41,Natalia Kouzniak
1057,MATH,154,BURNABY,60,OPL,0,
1057,MATH,154,SURREY,48,OPL,0,
1057,MATH,157,BURNABY,504,LEC,445,Petra Menz
1057,MATH,157,SURREY,115,LEC,103,Snezana Mitrovic-Minic
1057,MATH,157,BURNABY,60,OPL,0,
1057,MATH,157,SURREY,40,OPL,0,
1057,MATH,190,BURNABY,20,SEC,19,Justin Gray
1057,MATH,190,BURNABY,175,LEC,96,Rina Zazkis
1057,MATH,190,KAM,15,SEC,2,Ping Ding
1057,MATH,190,BURNABY,60,OPL,0,
1057,MATH,232,BURNABY,375,LEC,199,Imin Chen
1057,MATH,232,SURREY,48,LEC,22,"Daniela Marinescu, Tom Archibald"
1057,MATH,232,BURNABY,60,OPL,0,
1057,MATH,232,SURREY,48,OPL,0,
1057,MATH,251,BURNABY,275,LEC,152,Petra Menz
1057,MATH,251,SURREY,48,LEC,7,Daniela Marinescu
1057,MATH,251,BURNABY,60,OPL,0,
1057,MATH,251,SURREY,48,OPL,0,
1057,MATH,308,BURNABY,128,LEC,77,Luis Goddyn
1057,MATH,308,BURNABY,32,TUT,18,
1057,MATH,308,BURNABY,32,TUT,16,
1057,MATH,308,BURNABY,32,TUT,30,
1057,MATH,308,BURNABY,32,TUT,13,
1057,MATH,308,SURREY,48,LEC,3,Abraham Punnen
1057,MATH,308,SURREY,48,TUT,3,. Tbd
1057,MATH,310,SURREY,48,LEC,9,Natalia Kouzniak
1057,MATH,310,SURREY,48,TUT,9,. Tbd
1057,MATH,310,BURNABY,128,LEC,112,"Austin Roche, Mhenni Benghorbal"
1057,MATH,310,BURNABY,32,TUT,32,
1057,MATH,310,BURNABY,32,TUT,32,
1057,MATH,310,BURNABY,32,TUT,17,
1057,MATH,310,BURNABY,32,TUT,31,
1057,MATH,322,BURNABY,96,LEC,70,Marni Mishna
1057,MATH,322,BURNABY,32,TUT,29,
1057,MATH,322,BURNABY,32,TUT,29,
1057,MATH,322,BURNABY,32,TUT,12,
1057,MATH,332,BURNABY,96,LEC,64,Yoonjin Lee
1057,MATH,332,BURNABY,32,TUT,13,
1057,MATH,332,BURNABY,32,TUT,21,
1057,MATH,332,BURNABY,32,TUT,30,
1057,MATH,336,BURNABY,20,SEC,3,Egon Simons
1057,MATH,337,BURNABY,20,SEC,1,Egon Simons
1057,MATH,343,BURNABY,32,LEC,20,Vahid Dabbaghian-Abdoly
1057,MATH,343,BURNABY,32,TUT,20,
1057,MATH,398,BURNABY,25,SEM,17,Jonathan Jedwab
1057,MATH,418,BURNABY,35,LEC,24,Randall Pyke
1057,MATH,425,BURNABY,35,LEC,8,Stephen Choi
1057,MATH,436,BURNABY,20,SEC,1,Egon Simons
1057,MATH,437,BURNABY,20,SEC,3,Egon Simons
1057,MATH,445,BURNABY,70,LEC,9,Matthew DeVos
1057,MATH,467,BURNABY,53,LEC,44,Ralf Wittenberg
1057,MATH,486,BURNABY,20,SEC,0,Egon Simons
1057,MATH,492,BURNABY,5,SEC,3,Veselin Jungic
1057,MATH,497,BURNABY,5,SEC,1,Ralf Wittenberg
1057,MATH,497,BURNABY,5,SEC,1,"Luis Goddyn, Matthew DeVos"
1057,MATH,605,BURNABY,20,SEM,11,Ladislav Stacho
1057,MATH,718,BURNABY,10,LEC,0,Randall Pyke
1057,MATH,725,BURNABY,10,LEC,1,Stephen Choi
1057,MATH,745,BURNABY,10,LEC,2,Luis Goddyn
1057,MATH,767,BURNABY,3,LEC,0,Ralf Wittenberg
1057,MATH,800,BURNABY,25,LEC,4,Petr Lisonek
1057,MATH,800,BURNABY,25,LEC,2,Tom Archibald
1057,MATH,817,BURNABY,25,LEC,7,Jason Bell
1057,MATH,877,BURNABY,20,SEC,1,
1057,MATH,890,BURNABY,6,SEC,0,Egon Simons
1057,MATH,891,BURNABY,6,SEC,1,Egon Simons
1057,MATH,892,BURNABY,6,SEC,0,Egon Simons
1057,MATH,893,BURNABY,6,SEC,0,Egon Simons
1057,MATH,894,BURNABY,6,SEC,2,
1057,MATH,894,BURNABY,6,SEC,0,
1057,MATH,894,BURNABY,6,SEC,0,
1057,MATH,895,BURNABY,6,SEC,1,
1057,MATH,895,BURNABY,6,SEC,0,
1057,MATH,895,BURNABY,6,SEC,0,
1057,MATH,896,BURNABY,6,SEC,0,
1057,MATH,897,BURNABY,6,SEC,0,
1057,MATH,898,BURNABY,35,SEC,13,
1057,MATH,899,BURNABY,35,SEC,15,
1057,PHYS,1XX,BURNABY,10,LEC,1,
1057,PHYS,100,BURNABY,324,LEC,286,Xiaoke Chen
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,17,
1057,PHYS,100,BURNABY,0,TUT,0,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,17,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,5,
1057,PHYS,100,BURNABY,18,TUT,17,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,0,TUT,0,
1057,PHYS,100,BURNABY,18,TUT,17,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,18,
1057,PHYS,100,BURNABY,18,TUT,15,
1057,PHYS,100,BURNABY,0,TUT,0,
1057,PHYS,100,BURNABY,40,OPL,0,
1057,PHYS,101,BURNABY,500,LEC,321,"Simon Watkins, Xiaoke Chen"
1057,PHYS,101,BURNABY,40,OPL,0,
1057,PHYS,102,BURNABY,300,LEC,236,Arthur Bailey
1057,PHYS,102,BURNABY,40,OPL,0,
1057,PHYS,120,BURNABY,335,LEC,195,Jeffrey Sonier
1057,PHYS,120,BURNABY,40,OPL,0,
1057,PHYS,125,BURNABY,75,LEC,49,Dugan O'Neil
1057,PHYS,125,BURNABY,25,TUT,1,
1057,PHYS,125,BURNABY,25,TUT,21,
1057,PHYS,125,BURNABY,25,TUT,27,
1057,PHYS,125,BURNABY,50,OPL,0,
1057,PHYS,130,BURNABY,24,LAB,23,Arthur Bailey
1057,PHYS,130,BURNABY,24,LAB,23,Arthur Bailey
1057,PHYS,130,BURNABY,24,LAB,22,Sada Rangnekar
1057,PHYS,130,BURNABY,24,LAB,25,Sada Rangnekar
1057,PHYS,140,SURREY,36,LEC,22,Neil Alberding
1057,PHYS,211,BURNABY,56,LEC,47,John Bechhoefer
1057,PHYS,211,BURNABY,20,TUT,20,
1057,PHYS,211,BURNABY,20,TUT,19,
1057,PHYS,211,BURNABY,16,TUT,8,
1057,PHYS,231,BURNABY,16,LEC,13,John Bechhoefer
1057,PHYS,231,BURNABY,16,LAB,13,John Bechhoefer
1057,PHYS,332,BURNABY,20,LAB,14,John Dodge
1057,PHYS,335,BURNABY,10,SEC,0,Karen Kavanagh
1057,PHYS,336,BURNABY,10,SEC,0,Karen Kavanagh
1057,PHYS,355,BURNABY,40,LEC,11,John Dodge
1057,PHYS,355,BURNABY,40,TUT,11,
1057,PHYS,380,BURNABY,19,LEC,21,Michel Vetterli
1057,PHYS,380,BURNABY,19,TUT,21,
1057,PHYS,384,BURNABY,25,LEC,15,Dubravko Horvat
1057,PHYS,384,BURNABY,25,TUT,15,
1057,PHYS,413,BURNABY,16,LEC,7,Dubravko Horvat
